Longitude,Latitude,Espèce,DHP,Hauteur,Volume
-68.01324303,51.05019993,C,26,17,0.386608879
-68.01324179,51.05355923,C,26,14,0.330631552
-68.0132415,51.05374263,C,18,16,0.176578241
-68.01324061,51.05322798,C,26,17,0.386608879
-68.01324059,51.05023008,C,18,18,0.193804544
-68.01324057,51.05019815,C,14,14,0.095863586
-68.01324029,51.05151035,C,14,15,0.101410611
-68.01323992,51.05015452,F,16,18,0.153129516
-68.01323946,51.0502762,F,22,15,0.250422122
-68.01323936,51.04996221,C,20,14,0.195639972
-68.01323933,51.05370001,F,22,15,0.250422122
-68.01323928,51.05040552,C,14,16,0.106818936
-68.01323895,51.05253067,F,16,14,0.125209582
-68.01323844,51.05156162,C,18,16,0.176578241
-68.01323839,51.0521038,C,14,16,0.106818936
-68.01323827,51.05010433,C,26,18,0.404357629
-68.01323799,51.0500505,C,22,18,0.289510491
-68.01323715,51.05189915,C,24,14,0.281721559
-68.01323651,51.05103183,C,16,14,0.125209582
-68.01323632,51.05403704,C,22,16,0.263777373
-68.013236,51.04988844,C,26,14,0.330631552
-68.01323586,51.05410884,C,20,18,0.239264869
-68.01323578,51.05347885,C,16,15,0.132454676
-68.01323553,51.05024884,C,24,16,0.313916874
-68.01323465,51.0517694,C,18,15,0.167637949
-68.01323435,51.05403629,C,18,14,0.158468377
-68.01323167,51.05034266,C,22,18,0.289510491
-68.01323083,51.0520225,C,26,16,0.368416331
-68.01323046,51.05073367,C,14,14,0.095863586
-68.01322966,51.05288892,C,26,17,0.386608879
-68.01322928,51.05363437,F,18,15,0.167637949
-68.01322912,51.05026175,C,20,16,0.217997829
-68.01322868,51.05102307,C,24,15,0.298023021
-68.01322812,51.05353938,F,18,16,0.176578241
-68.01322707,51.05022946,C,14,17,0.112093699
-68.01322696,51.05375373,C,22,17,0.276802807
-68.01322642,51.05234789,C,18,16,0.176578241
-68.01322506,51.0533338,C,24,18,0.344541411
-68.01322387,51.05320915,C,24,17,0.329418216
-68.01322216,51.04997947,F,16,14,0.125209582
-68.01322188,51.05328708,C,18,15,0.167637949
-68.01322151,51.05378525,F,18,16,0.176578241
-68.01321987,51.05250018,C,24,15,0.298023021
-68.01321865,51.0519336,C,16,18,0.153129516
-68.01321865,51.051172,F,20,16,0.217997829
-68.01321851,51.05096952,C,14,16,0.106818936
-68.01321844,51.05293862,C,26,14,0.330631552
-68.01321837,51.05198251,C,24,14,0.281721559
-68.01321827,51.05409919,C,18,14,0.158468377
-68.01321827,51.05196063,F,18,16,0.176578241
-68.01321822,51.05114425,C,16,15,0.132454676
-68.01321816,51.0499601,C,18,14,0.158468377
-68.01321777,51.05082022,C,24,18,0.344541411
-68.0132174,51.05134747,C,22,18,0.289510491
-68.01321732,51.05080152,C,20,15,0.206960431
-68.01321674,51.05162244,C,14,18,0.117239786
-68.01321566,51.05046966,C,18,14,0.158468377
-68.01321493,51.05079797,F,14,18,0.117239786
-68.01321483,51.05212282,C,22,17,0.276802807
-68.01321359,51.05088291,C,18,15,0.167637949
-68.01321351,51.05050428,C,20,16,0.217997829
-68.01321344,51.05267816,C,26,17,0.386608879
-68.01321342,51.05354211,C,22,15,0.250422122
-68.01321333,51.05004928,C,24,18,0.344541411
-68.01321317,51.0513603,C,22,18,0.289510491
-68.01321314,51.05235672,C,22,16,0.263777373
-68.01321264,51.05329499,C,16,15,0.132454676
-68.01321196,51.05153067,F,26,17,0.386608879
-68.01321157,51.05270926,C,16,17,0.146408096
-68.0132105,51.04988373,C,14,18,0.117239786
-68.0132105,51.05172893,C,26,16,0.368416331
-68.01320989,51.05161381,F,24,18,0.344541411
-68.0132092,51.0513996,C,26,18,0.404357629
-68.0132092,51.05186005,C,24,17,0.329418216
-68.01320842,51.04977152,C,20,18,0.239264869
-68.01320832,51.05084404,C,14,18,0.117239786
-68.01320785,51.05256424,C,18,16,0.176578241
-68.01320745,51.05236445,C,20,14,0.195639972
-68.01320726,51.05361494,C,24,17,0.329418216
-68.01320723,51.05162679,C,24,18,0.344541411
-68.01320687,51.0534981,C,18,15,0.167637949
-68.01320679,51.04996727,F,22,15,0.250422122
-68.01320563,51.05105122,F,16,17,0.146408096
-68.01320551,51.05277214,C,20,16,0.217997829
-68.01320483,51.05300771,C,18,18,0.193804544
-68.01320447,51.05059913,C,14,15,0.101410611
-68.01320439,51.05127496,F,24,15,0.298023021
-68.01320367,51.05173672,C,26,16,0.368416331
-68.01320309,51.05212491,C,26,16,0.368416331
-68.01320297,51.05273254,C,20,18,0.239264869
-68.01320288,51.05202665,F,24,14,0.281721559
-68.01320254,51.05024602,C,22,18,0.289510491
-68.01320246,51.05362584,F,16,14,0.125209582
-68.01320218,51.05152363,C,22,18,0.289510491
-68.01320144,51.05127622,C,18,14,0.158468377
-68.01320143,51.0500347,C,24,18,0.344541411
-68.01320108,51.05273784,C,18,16,0.176578241
-68.01320046,51.05186407,C,26,18,0.404357629
-68.01320027,51.0534037,F,18,17,0.185297747
-68.01320016,51.05135132,C,26,18,0.404357629
-68.01320001,51.05263506,C,24,14,0.281721559
-68.01319983,51.05293855,C,26,14,0.330631552
-68.01319981,51.0522076,C,20,18,0.239264869
-68.01319896,51.05003981,C,20,16,0.217997829
-68.01319887,51.05125333,C,14,14,0.095863586
-68.01319877,51.05307941,C,20,16,0.217997829
-68.01319809,51.05145502,C,14,16,0.106818936
-68.01319771,51.05413707,C,20,15,0.206960431
-68.01319762,51.05352726,C,14,15,0.101410611
-68.01319755,51.05377648,C,26,14,0.330631552
-68.01319746,51.05060418,C,22,15,0.250422122
-68.01319723,51.05124608,C,14,18,0.117239786
-68.01319653,51.05151924,C,20,17,0.22876265
-68.01319602,51.05111247,C,20,16,0.217997829
-68.01319518,51.0504867,C,18,15,0.167637949
-68.01319508,51.05141492,F,14,16,0.106818936
-68.01319485,51.0529987,F,20,16,0.217997829
-68.01319448,51.05315028,C,20,17,0.22876265
-68.01319407,51.04981324,C,14,18,0.117239786
-68.01319366,51.05059252,F,20,14,0.195639972
-68.01319327,51.05067093,C,24,18,0.344541411
-68.01319168,51.05114275,C,16,15,0.132454676
-68.01319101,51.05299922,F,18,18,0.193804544
-68.01319075,51.05360442,C,24,16,0.313916874
-68.01319052,51.05148601,C,22,14,0.236724366
-68.01319045,51.05206246,C,20,18,0.239264869
-68.0131892,51.05230187,F,22,16,0.263777373
-68.01318871,51.05191488,F,18,14,0.158468377
-68.01318817,51.05361734,C,20,14,0.195639972
-68.01318813,51.05090304,C,26,14,0.330631552
-68.01318786,51.05238977,C,24,17,0.329418216
-68.0131872,51.05400995,F,20,18,0.239264869
-68.01318707,51.05175506,C,14,17,0.112093699
-68.0131869,51.05193685,C,18,18,0.193804544
-68.01318668,51.0501425,C,24,18,0.344541411
-68.0131865,51.04987333,C,24,18,0.344541411
-68.01318558,51.05344411,F,26,17,0.386608879
-68.01318482,51.0500836,C,16,18,0.153129516
-68.01318412,51.05194423,C,18,16,0.176578241
-68.01318369,51.05170798,F,22,18,0.289510491
-68.01318355,51.05196779,C,16,14,0.125209582
-68.01318348,51.05289443,C,24,18,0.344541411
-68.01318246,51.05313985,C,24,18,0.344541411
-68.01318245,51.05037162,C,22,14,0.236724366
-68.01318196,51.05032836,C,22,17,0.276802807
-68.01318182,51.05116615,C,14,18,0.117239786
-68.01318149,51.05217793,C,16,14,0.125209582
-68.01318063,51.0517834,C,18,16,0.176578241
-68.01318002,51.05189991,C,20,15,0.206960431
-68.01317989,51.0534502,C,16,15,0.132454676
-68.01317819,51.05211853,C,16,17,0.146408096
-68.01317693,51.05127823,F,24,18,0.344541411
-68.0131765,51.05196134,F,18,16,0.176578241
-68.01317643,51.05410286,F,26,18,0.404357629
-68.01317597,51.0521689,C,14,18,0.117239786
-68.01317532,51.05156229,F,26,15,0.349763129
-68.01317519,51.05277748,C,18,17,0.185297747
-68.01317507,51.05173856,C,24,15,0.298023021
-68.01317485,51.05058403,C,20,15,0.206960431
-68.01317462,51.05163443,C,26,17,0.386608879
-68.01317416,51.05389753,C,22,18,0.289510491
-68.01317384,51.05190581,C,24,15,0.298023021
-68.01317344,51.05396762,F,16,16,0.13951861
-68.01317337,51.05057138,C,24,18,0.344541411
-68.01317259,51.05204566,C,26,15,0.349763129
-68.01317209,51.0519455,F,24,14,0.281721559
-68.01317128,51.05083612,C,20,14,0.195639972
-68.01317124,51.05180139,F,26,18,0.404357629
-68.01317103,51.05206732,C,14,15,0.101410611
-68.01317031,51.05289818,F,20,17,0.22876265
-68.01316999,51.05380491,C,26,17,0.386608879
-68.01316963,51.05054631,C,24,18,0.344541411
-68.01316882,51.05097486,F,14,17,0.112093699
-68.01316609,51.05384156,C,18,15,0.167637949
-68.01316537,51.05025137,C,22,17,0.276802807
-68.01316518,51.05066816,F,14,15,0.101410611
-68.01316504,51.05379902,C,22,17,0.276802807
-68.01316367,51.05308315,F,22,16,0.263777373
-68.0131635,51.0524202,C,16,15,0.132454676
-68.01316286,51.05360074,C,24,18,0.344541411
-68.01316214,51.05077507,C,26,14,0.330631552
-68.01316211,51.05141805,F,16,17,0.146408096
-68.01316128,51.05113201,F,26,14,0.330631552
-68.01316127,51.05283599,C,18,16,0.176578241
-68.01316096,51.05053405,C,26,14,0.330631552
-68.01316029,51.05043823,C,18,15,0.167637949
-68.01316006,51.05117805,C,20,18,0.239264869
-68.01315971,51.05280863,C,24,15,0.298023021
-68.01315867,51.05151215,C,18,16,0.176578241
-68.01315802,51.05200803,C,22,17,0.276802807
-68.01315801,51.0498511,F,26,15,0.349763129
-68.01315656,51.04991044,C,16,18,0.153129516
-68.01315594,51.05019765,C,20,18,0.239264869
-68.01315594,51.05231915,C,20,17,0.22876265
-68.01315405,51.05293449,C,20,16,0.217997829
-68.01315398,51.05058149,C,20,14,0.195639972
-68.01315391,51.05097982,F,20,17,0.22876265
-68.0131531,51.05221994,C,14,16,0.106818936
-68.01315253,51.05246038,F,24,14,0.281721559
-68.01315239,51.05020607,C,24,17,0.329418216
-68.01315192,51.05056479,C,14,17,0.112093699
-68.01315153,51.05349483,C,16,18,0.153129516
-68.01315145,51.0527662,C,24,17,0.329418216
-68.01315122,51.0519366,C,26,16,0.368416331
-68.01315104,51.05101996,C,24,18,0.344541411
-68.01315088,51.05350985,C,18,17,0.185297747
-68.01314964,51.05239086,C,18,17,0.185297747
-68.01314921,51.05069791,C,26,15,0.349763129
-68.01314853,51.05405617,C,26,16,0.368416331
-68.01314844,51.05134703,C,26,15,0.349763129
-68.01314827,51.05019036,C,18,16,0.176578241
-68.01314825,51.05313157,C,18,16,0.176578241
-68.01314784,51.05226809,C,14,16,0.106818936
-68.01314769,51.05118094,C,20,15,0.206960431
-68.01314738,51.05295335,C,18,18,0.193804544
-68.01314699,51.05300559,C,22,18,0.289510491
-68.01314603,51.05227669,C,20,14,0.195639972
-68.01314539,51.05162716,C,24,16,0.313916874
-68.01314527,51.04997329,C,18,16,0.176578241
-68.01314508,51.0499906,F,24,17,0.329418216
-68.01314253,51.05304242,C,18,18,0.193804544
-68.01314225,51.0503614,F,18,17,0.185297747
-68.01314156,51.05336071,C,26,15,0.349763129
-68.01314103,51.05405269,C,14,15,0.101410611
-68.0131406,51.05308883,C,18,15,0.167637949
-68.01313864,51.05213191,C,14,15,0.101410611
-68.01313857,51.05347671,F,22,16,0.263777373
-68.01313826,51.05379409,C,26,16,0.368416331
-68.01313792,51.05367561,F,18,18,0.193804544
-68.01313734,51.05103027,C,20,15,0.206960431
-68.01313702,51.05353269,C,22,16,0.263777373
-68.0131368,51.05350107,C,16,15,0.132454676
-68.01313654,51.05136874,C,14,16,0.106818936
-68.01313477,51.05269361,C,20,18,0.239264869
-68.01313434,51.05239945,C,24,18,0.344541411
-68.01313338,51.05194065,F,16,15,0.132454676
-68.01313206,51.0530017,C,24,14,0.281721559
-68.01313196,51.05354385,C,18,15,0.167637949
-68.01313189,51.05274919,C,18,16,0.176578241
-68.01313166,51.05181725,C,20,17,0.22876265
-68.01313155,51.0509876,C,20,17,0.22876265
-68.01313091,51.05174468,C,20,16,0.217997829
-68.01313087,51.0510346,C,20,14,0.195639972
-68.01313032,51.05042832,C,20,15,0.206960431
-68.0131293,51.05333755,C,20,16,0.217997829
-68.01312813,51.05329994,C,24,15,0.298023021
-68.01312809,51.05223014,C,24,14,0.281721559
-68.01312749,51.05216444,C,14,16,0.106818936
-68.01312674,51.05283462,C,14,17,0.112093699
-68.01312617,51.05320671,C,20,17,0.22876265
-68.01312604,51.05140018,C,22,14,0.236724366
-68.01312416,51.05285959,C,18,15,0.167637949
-68.01312361,51.05320707,C,22,15,0.250422122
-68.01312303,51.05130896,C,22,14,0.236724366
-68.01312281,51.05340376,C,26,17,0.386608879
-68.01312255,51.05298098,C,18,17,0.185297747
-68.01312246,51.05354415,C,16,16,0.13951861
-68.01312245,51.05102924,F,24,15,0.298023021
-68.01312189,51.05274896,C,18,14,0.158468377
-68.01312137,51.04977897,C,24,15,0.298023021
-68.01312052,51.05321858,C,20,18,0.239264869
-68.01312012,51.0537707,C,14,17,0.112093699
-68.01311995,51.05238636,C,14,17,0.112093699
-68.01311968,51.05340575,C,24,17,0.329418216
-68.01311907,51.05044024,C,14,15,0.101410611
-68.01311868,51.05408531,F,18,14,0.158468377
-68.0131182,51.05286545,F,20,15,0.206960431
-68.01311789,51.05333787,C,24,17,0.329418216
-68.01311686,51.05170985,C,26,18,0.404357629
-68.01311671,51.05133434,C,20,15,0.206960431
-68.01311667,51.0537558,C,26,15,0.349763129
-68.01311527,51.05012499,C,26,15,0.349763129
-68.01311412,51.05365517,F,16,15,0.132454676
-68.01311399,51.05205328,C,16,17,0.146408096
-68.01311271,51.05002117,C,20,18,0.239264869
-68.01311149,51.05147633,C,20,15,0.206960431
-68.01311053,51.05391936,C,20,18,0.239264869
-68.01311038,51.05273406,C,20,15,0.206960431
-68.01311029,51.05179706,C,14,17,0.112093699
-68.01311022,51.05113603,C,18,17,0.185297747
-68.01310953,51.05272616,C,26,16,0.368416331
-68.01310912,51.05174912,C,22,15,0.250422122
-68.01310854,51.05315808,F,18,18,0.193804544
-68.01310822,51.0528991,F,24,18,0.344541411
-68.01310788,51.05360088,C,16,17,0.146408096
-68.01310753,51.05186516,C,26,18,0.404357629
-68.01310737,51.04980182,C,24,16,0.313916874
-68.01310702,51.05325262,C,26,16,0.368416331
-68.01310638,51.05406912,C,24,14,0.281721559
-68.01310629,51.0536497,C,22,14,0.236724366
-68.0131045,51.05289851,C,14,15,0.101410611
-68.01310446,51.05223027,F,20,14,0.195639972
-68.01310437,51.05102437,F,20,17,0.22876265
-68.01310437,51.05140027,C,22,14,0.236724366
-68.01310397,51.05056067,C,22,16,0.263777373
-68.01310386,51.05153313,C,20,15,0.206960431
-68.01310306,51.04986448,C,26,14,0.330631552
-68.01310237,51.05383055,C,26,18,0.404357629
-68.01310201,51.0511235,C,16,15,0.132454676
-68.01310093,51.05271642,C,18,15,0.167637949
-68.01310077,51.0534198,C,24,14,0.281721559
-68.0131005,51.05408826,F,24,18,0.344541411
-68.01310015,51.05272285,C,18,15,0.167637949
-68.01309975,51.05398657,C,14,14,0.095863586
-68.0130987,51.05102952,F,14,17,0.112093699
-68.01309848,51.05031198,C,16,18,0.153129516
-68.01309826,51.05379135,C,16,18,0.153129516
-68.01309812,51.05198485,C,18,17,0.185297747
-68.0130981,51.0518846,C,24,15,0.298023021
-68.01309724,51.05210054,C,22,15,0.250422122
-68.01309603,51.05232184,C,26,16,0.368416331
-68.01309602,51.05150163,C,26,18,0.404357629
-68.01309546,51.05249476,C,20,14,0.195639972
-68.01309545,51.05215331,C,20,16,0.217997829
-68.01309497,51.05376064,C,14,18,0.117239786
-68.01309497,51.05211182,C,26,14,0.330631552
-68.01309456,51.05335461,C,14,18,0.117239786
-68.01309415,51.05066464,F,18,15,0.167637949
-68.01309382,51.05083262,C,26,17,0.386608879
-68.01309347,51.05313502,F,24,15,0.298023021
-68.01309306,51.05097582,C,14,15,0.101410611
-68.01309004,51.05118099,C,14,18,0.117239786
-68.01309003,51.05374652,C,16,18,0.153129516
-68.01308979,51.05132359,C,24,14,0.281721559
-68.01308918,51.05275194,F,22,16,0.263777373
-68.01308816,51.0527515,C,24,15,0.298023021
-68.01308797,51.05294046,C,26,15,0.349763129
-68.01308793,51.05349717,C,26,16,0.368416331
-68.01308786,51.05124031,C,22,18,0.289510491
-68.01308693,51.05185475,C,18,18,0.193804544
-68.01308682,51.05101904,C,20,16,0.217997829
-68.01308655,51.05181441,C,22,16,0.263777373
-68.01308644,51.05075904,F,14,16,0.106818936
-68.01308612,51.05163891,C,22,16,0.263777373
-68.01308506,51.05203304,C,20,18,0.239264869
-68.01308501,51.05282632,C,22,18,0.289510491
-68.01308473,51.05132095,C,18,14,0.158468377
-68.01308382,51.05377775,C,22,16,0.263777373
-68.0130834,51.05148844,C,18,15,0.167637949
-68.01308331,51.05352648,F,18,18,0.193804544
-68.01308324,51.05062684,C,22,14,0.236724366
-68.01308293,51.0504857,F,24,14,0.281721559
-68.01308273,51.0503133,F,24,17,0.329418216
-68.01308195,51.05030564,F,16,14,0.125209582
-68.0130819,51.05144111,C,26,14,0.330631552
-68.01308157,51.05154611,C,18,15,0.167637949
-68.01308117,51.05219065,C,24,16,0.313916874
-68.01308094,51.0533839,C,22,17,0.276802807
-68.01308073,51.0504961,F,18,18,0.193804544
-68.01308058,51.0505185,C,20,17,0.22876265
-68.01308054,51.05355656,F,18,18,0.193804544
-68.01308029,51.05004345,C,22,15,0.250422122
-68.01307894,51.05412921,C,22,15,0.250422122
-68.01307882,51.05122434,F,22,18,0.289510491
-68.01307854,51.05261504,C,24,14,0.281721559
-68.01307842,51.05055193,F,26,18,0.404357629
-68.01307819,51.05059909,C,16,17,0.146408096
-68.01307738,51.05065037,C,22,16,0.263777373
-68.01307724,51.05091082,C,24,14,0.281721559
-68.01307659,51.05291114,C,26,15,0.349763129
-68.01307581,51.05199022,C,16,14,0.125209582
-68.01307525,51.05243957,C,26,18,0.404357629
-68.01307472,51.05034312,C,20,14,0.195639972
-68.01307421,51.05418128,C,16,18,0.153129516
-68.01307416,51.05347316,C,22,17,0.276802807
-68.01307407,51.05125626,F,18,17,0.185297747
-68.01307384,51.04989947,C,20,16,0.217997829
-68.01307383,51.05212068,C,26,15,0.349763129
-68.01307306,51.049899,C,14,14,0.095863586
-68.01307301,51.05337128,C,22,15,0.250422122
-68.01307274,51.05205669,C,22,18,0.289510491
-68.01307235,51.05369294,C,14,16,0.106818936
-68.01307214,51.05311083,F,24,14,0.281721559
-68.0130715,51.05162099,C,22,18,0.289510491
-68.01307141,51.05315273,C,20,14,0.195639972
-68.01307128,51.05392128,C,18,18,0.193804544
-68.01307042,51.04983757,C,14,17,0.112093699
-68.01306985,51.05268349,F,18,16,0.176578241
-68.01306959,51.05258438,F,24,16,0.313916874
-68.01306884,51.05024079,C,22,16,0.263777373
-68.01306865,51.05284705,C,26,16,0.368416331
-68.01306843,51.05348886,C,22,18,0.289510491
-68.01306821,51.05265561,F,26,17,0.386608879
-68.01306784,51.05213637,C,14,14,0.095863586
-68.01306769,51.05362136,C,20,16,0.217997829
-68.01306737,51.05273878,C,14,15,0.101410611
-68.01306685,51.05211337,C,26,14,0.330631552
-68.01306639,51.05246043,C,18,17,0.185297747
-68.01306572,51.05041558,C,18,14,0.158468377
-68.01306458,51.05408326,C,26,17,0.386608879
-68.01306405,51.04982245,F,20,16,0.217997829
-68.01306294,51.05243764,F,16,17,0.146408096
-68.01306176,51.05339694,C,22,16,0.263777373
-68.01306025,51.04981775,C,24,18,0.344541411
-68.01305995,51.05228472,C,16,14,0.125209582
-68.01305901,51.05315722,C,16,15,0.132454676
-68.01305893,51.05348493,C,18,17,0.185297747
-68.0130588,51.05364977,C,24,15,0.298023021
-68.01305879,51.05342634,F,26,16,0.368416331
-68.01305871,51.05156772,C,22,16,0.263777373
-68.0130584,51.0530008,C,20,16,0.217997829
-68.01305823,51.05392339,C,16,15,0.132454676
-68.01305774,51.05114978,F,24,18,0.344541411
-68.01305636,51.05179339,F,20,15,0.206960431
-68.01305503,51.0527754,C,14,18,0.117239786
-68.01305386,51.05008223,C,16,18,0.153129516
-68.01305348,51.05227328,C,22,18,0.289510491
-68.01305338,51.04995904,C,24,16,0.313916874
-68.01305271,51.05261915,F,16,18,0.153129516
-68.01305234,51.05382622,C,16,18,0.153129516
-68.01305116,51.05352735,C,22,15,0.250422122
-68.01305034,51.05092529,C,22,17,0.276802807
-68.01304913,51.05279873,C,22,16,0.263777373
-68.01304802,51.05037297,F,26,14,0.330631552
-68.01304802,51.05143648,C,14,17,0.112093699
-68.0130477,51.05310425,C,18,14,0.158468377
-68.01304736,51.05138017,C,14,16,0.106818936
-68.01304717,51.05058638,C,26,18,0.404357629
-68.01304643,51.05225597,C,14,16,0.106818936
-68.01304628,51.05267628,F,26,17,0.386608879
-68.01304617,51.05232209,C,16,18,0.153129516
-68.01304578,51.0530511,F,26,15,0.349763129
-68.01304561,51.05373972,C,20,15,0.206960431
-68.01304525,51.0500756,F,24,17,0.329418216
-68.01304474,51.05312183,C,24,18,0.344541411
-68.01304418,51.05218847,C,22,14,0.236724366
-68.01304306,51.05364401,C,24,15,0.298023021
-68.01304257,51.0513593,C,18,16,0.176578241
-68.01304227,51.05259456,C,22,18,0.289510491
-68.01304193,51.05104824,C,18,18,0.193804544
-68.01304187,51.05193195,C,20,14,0.195639972
-68.01304112,51.0530852,F,14,18,0.117239786
-68.01304055,51.0532024,C,24,14,0.281721559
-68.0130403,51.05155434,F,20,17,0.22876265
-68.01304027,51.05198774,C,26,15,0.349763129
-68.01304017,51.05221682,C,18,17,0.185297747
-68.01304008,51.05202464,F,16,17,0.146408096
-68.01303995,51.0530163,C,26,14,0.330631552
-68.01303944,51.05237352,C,26,16,0.368416331
-68.01303901,51.04994449,C,24,15,0.298023021
-68.01303849,51.05356399,C,22,15,0.250422122
-68.01303846,51.05047134,C,14,15,0.101410611
-68.01303839,51.05117882,C,20,15,0.206960431
-68.01303799,51.05217581,C,24,16,0.313916874
-68.01303781,51.05268258,F,26,15,0.349763129
-68.01303754,51.05073716,C,20,18,0.239264869
-68.01303725,51.05205316,C,22,14,0.236724366
